,slopeL,slopeH,F_sc,F_yield,fluxD,fluxHR,fluxLR,D_H1_flux,L1_D_flux,potential_H1
55,-0.2,0.0222222222222222,2.630346045316655,-9.176952111759105,-3.880654263452339,4.588476055957109,-0.707821792349652,2.6071280883317254,0.0232179569849299,0.4977222222222222
56,-0.2,0.0262626262626262,2.7351380782712664,-9.588955276320448,-4.086655993656781,4.794477638196419,-0.7078216444672412,2.7119511525759252,0.0231869256953413,0.5017626262626262
57,-0.2,0.0303030303030303,2.8305732991281793,-9.963887445395489,-4.274115219108866,4.981943722685255,-0.7078285036013637,2.807386938671125,0.0231863604570543,0.5058030303030303
58,-0.2,0.0343434343434343,2.9165472346310404,-10.301418643730699,-4.4428807339415055,5.1507093218289235,-0.7078285879602652,2.8933396801529785,0.0232075544780618,0.5098434343434344
59,-0.2,0.0383838383838383,2.9933234892011913,-10.602632845497524,-4.593488721420515,5.3013164227728105,-0.707827701304193,2.9700799818767987,0.0232435073243927,0.5138838383838383
60,-0.2,0.0424242424242424,3.0613768826640335,-10.86944285494122,-4.726891701699832,5.434721427580779,-0.7078297256606101,3.0380884247232554,0.0232884579407782,0.5179242424242424
61,-0.2,0.0464646464646464,3.1212869699685717,-11.104181753432199,-4.844261759681472,5.552090876791706,-0.7078291169590136,3.097949303014604,0.0233376669539677,0.5219646464646465
62,-0.2,0.0505050505050505,3.1737720526926365,-11.309698782285556,-4.94701614461947,5.6548493912497975,-0.7078332464162842,3.150384010884835,0.0233880418078014,0.5260050505050504
63,-0.2,0.0545454545454545,3.21951175808754,-11.488709762142083,-5.036521597747093,5.744354881068389,-0.7078332833265892,3.1960747656660566,0.0234369924214832,0.5300454545454545
64,-0.2,0.0585858585858585,3.2592284842308876,-11.644073648836006,-5.114205802566719,5.822036824292166,-0.707831021977114,3.235745377893656,0.0234831063372315,0.5340858585858586
65,-0.2,0.0626262626262626,3.293636097785171,-11.778602113610939,-5.181468457349663,5.889301056809529,-0.7078325994517416,3.2701103552032635,0.0235257425819073,0.5381262626262626
66,-0.2,0.0666666666666666,3.3233644232693593,-11.894785012402668,-5.239556866882277,5.947392506084409,-0.7078356394359792,3.2997999930813045,0.023564430188055,0.5421666666666667
67,-0.2,0.0707070707070707,3.348969179067754,-11.994823417013507,-5.289578122684817,5.997411708603831,-0.7078335857248513,3.325370310382568,0.0235988686851857,0.5462070707070708
68,-0.2,0.0747474747474747,3.371017303466981,-12.080935058965604,-5.332633089196937,6.040467529454197,-0.7078344403144678,3.34738785940233,0.0236294440646509,0.5502474747474747
69,-0.2,0.0787878787878788,3.38996570777087,-12.154921243348808,-5.369625677803849,6.077460621650971,-0.7078349438939753,3.3663094187598523,0.0236562890110176,0.5542878787878788
70,-0.2,0.0828282828282828,3.4062378412710177,-12.21844254364231,-5.401384955709307,6.109221271784822,-0.7078363161481696,3.3825580905706674,0.0236797507003503,0.5583282828282827
71,-0.2,0.0868686868686868,3.420181401417312,-12.272869113004905,-5.428599953235124,6.136434556385044,-0.7078346033847323,3.3964813713709345,0.0237000300463777,0.5623686868686868
72,-0.2,0.0909090909090908,3.432146681324422,-12.319563743483846,-5.451945856562087,6.159781871726992,-0.7078360151947646,3.408429011383994,0.0237176699404282,0.5664090909090909
73,-0.2,0.0949494949494949,3.442392285781724,-12.359545551079982,-5.47193637201827,6.179772775463061,-0.7078364035986399,3.418659432711733,0.0237328530699914,0.5704494949494949
74,-0.2,0.0989898989898989,3.451162350087442,-12.393768868598443,-5.489048119795612,6.196884434398932,-0.7078363144038914,3.427416453125408,0.0237458969620345,0.574489898989899
75,-0.2,0.103030303030303,3.4586691385619956,-12.423062511068006,-5.5036947937174565,6.211531255478608,-0.7078364618719354,3.4349120402496576,0.0237570983123379,0.5785303030303031
76,-0.2,0.107070707070707,3.4650717176321493,-12.448054659484427,-5.516194783121095,6.2240273298548345,-0.7078325465084989,3.441305160034094,0.023766557598056,0.582570707070707
77,-0.2,0.1111111111111111,3.470597789364192,-12.469611854550246,-5.526966530613249,6.234805927217767,-0.7078393967192301,3.446822799304904,0.0237749900592877,0.5866111111111111
78,-0.2,0.1151515151515151,3.475280877433345,-12.487895987994474,-5.536111362767256,6.243947994118642,-0.707836631108573,3.4514989748713165,0.0237819025620283,0.590651515151515
79,-0.2,0.1191919191919191,3.4792929306010465,-12.503560228103328,-5.54394414874592,6.2517801140418285,-0.7078359653155668,3.455505074737146,0.0237878558639006,0.5946919191919191
80,-0.2,0.1232323232323232,3.4827269306130666,-12.516968880283839,-5.550648127499062,6.258484440107129,-0.7078363126776387,3.4589339715107323,0.0237929591023341,0.5987323232323232
81,-0.2,0.1272727272727272,3.4856803083843024,-12.528497841125011,-5.556408578886089,6.264248920559741,-0.7078403416791791,3.461882880146611,0.0237974282376916,0.6027727272727272
82,-0.2,0.1313131313131313,3.48816377778986,-12.53820756707135,-5.5612682187128,6.2691037835887435,-0.7078355647697963,3.464362825270035,0.0238009525198247,0.6068131313131313
83,-0.2,0.1353535353535353,3.4903153482893687,-12.546612857132205,-5.565468982663574,6.27330642851426,-0.7078374459543577,3.4665112023802136,0.0238041459091551,0.6108535353535354
84,-0.2,0.1393939393939394,3.492139948391401,-12.553747437633145,-5.5690374766716975,6.27687371888965,-0.707836242071786,3.4683331866834757,0.0238067617079252,0.6148939393939394
85,-0.2,0.1434343434343434,3.493708994621077,-12.559881702503317,-5.572103601883249,6.279940851349508,-0.7078372492705559,3.4698999470958785,0.0238090475251986,0.6189343434343434
86,-0.2,0.1474747474747474,3.495034959269983,-12.565072168567255,-5.574700941139163,6.282536084323681,-0.7078351431044017,3.4712240753824153,0.0238108838875676,0.6229747474747475
87,-0.2,0.1515151515151515,3.4961872430275225,-12.56957832195003,-5.5769518921217065,6.284789161043463,-0.7078372687848528,3.4723746740720727,0.0238125689554496,0.6270151515151514
88,-0.2,0.1555555555555555,3.4971627620098737,-12.573397615890306,-5.578861543996812,6.286698807905363,-0.707837263988131,3.4733488295763677,0.0238139324335059,0.6310555555555555
89,-0.2,0.1595959595959595,3.498009704766873,-12.576710608040813,-5.580515322749273,6.2883553040724145,-0.7078399812191131,3.4741945297946617,0.023815174972211,0.6350959595959595
90,-0.2,0.1636363636363636,3.4987173466792583,-12.579484991901625,-5.581903434285635,6.2897424958958155,-0.7078390617201687,3.4749012320771615,0.0238161146020967,0.6391363636363636
91,-0.2,0.1676767676767676,3.4993141015770544,-12.581828280610818,-5.583077462703672,6.290914140344661,-0.7078366775624717,3.4754972498754393,0.0238168517016149,0.6431767676767677
92,-0.2,0.1717171717171717,3.4998331834612935,-12.583864482166467,-5.584095750544684,6.2919322410993175,-0.7078364905224588,3.4760156506676485,0.0238175327936448,0.6472171717171717
93,-0.2,0.1757575757575757,3.5002969275002287,-12.585677837814819,-5.58499851329655,6.292838918955962,-0.7078404055622975,3.476478685619171,0.0238182418810577,0.6512575757575757
94,-0.2,0.1797979797979798,3.500650701735883,-12.587075282625653,-5.58570249658268,6.2935376413134065,-0.7078351447295537,3.4768321525919044,0.0238185491439786,0.6552979797979798
95,-0.2,0.1838383838383838,3.5009888097817683,-12.588398787681829,-5.586361521244143,6.29419939374619,-0.7078378726914842,3.4771697631466982,0.02381904663507,0.6593383838383837
96,-0.2,0.1878787878787878,3.5012610949786396,-12.589470488919753,-5.586898423674947,6.294735244539385,-0.7078368207054135,3.4774417443020567,0.0238193506765828,0.6633787878787878
97,-0.2,0.1919191919191919,3.5015038814592736,-12.590423123908241,-5.587373618429922,6.295211561994595,-0.7078379434837238,3.477684209298167,0.0238196721611069,0.6674191919191919
98,-0.2,0.1959595959595959,3.5016954043156057,-12.591180260243663,-5.5877544754011454,6.295590130135807,-0.7078356547067083,3.477875572253845,0.0238198320617609,0.6714595959595959
99,-0.2,0.2,3.501876768317072,-12.591891269020177,-5.58810838411353,6.295945634543006,-0.7078372503636303,3.4780566847840255,0.0238200835330463,0.6755
100,-0.1959595959595959,-0.2,0.0043170455693883,-2.7889551354802182,1.3944775673752403,-0.6869788772428151,-0.7074986908621628,0.0034377200872367,0.0008793254821516,0.2754999999999999
101,-0.1959595959595959,-0.1959595959595959,0.004874237291019,-2.783694688867662,1.3918473446044848,-0.6843461080421456,-0.7075012362210319,0.0038821102066658,0.0009921270843532,0.279540404040404
102,-0.1959595959595959,-0.1919191919191919,0.0055669723515279,-2.7773024902234495,1.3886512450206112,-0.6811489114326932,-0.707502333770145,0.0044467946461994,0.0011201777053285,0.283580808080808
103,-0.1959595959595959,-0.1878787878787879,0.006430050096582,-2.7695441759296653,1.3847720880982397,-0.6772703162938214,-0.7075017715376037,0.0051636829145265,0.0012663671820555,0.287621212121212
104,-0.1959595959595959,-0.1838383838383838,0.0075069894728442,-2.760139551534789,1.3800697754886668,-0.6725709680948846,-0.7074988079512378,0.0060725467569691,0.001434442715875,0.2916616161616161
105,-0.1959595959595959,-0.1797979797979798,0.0088520238018197,-2.7488072752233257,1.374403637488914,-0.6668985135680607,-0.7075051241663509,0.0072227363779471,0.0016292874238725,0.2957020202020202
106,-0.1959595959595959,-0.1757575757575757,0.0105315418194468,-2.7350764728387946,1.3675382363871948,-0.6600405483195289,-0.7074976881320703,0.0086744392400357,0.001857102579411,0.2997424242424242
107,-0.1959595959595959,-0.1717171717171717,0.0126270645096092,-2.718586186743619,1.3592930939350438,-0.6517964592196215,-0.7074966335889534,0.010501172773901,0.0021258917357081,0.3037828282828282
108,-0.1959595959595959,-0.1676767676767677,0.0152364874797679,-2.6988590032183826,1.3494295014939075,-0.6419221669170341,-0.7075073348074412,0.012790839470928,0.0024456480088399,0.3078232323232323
109,-0.1959595959595959,-0.1636363636363636,0.0184750600992967,-2.675284843827662,1.337642421943392,-0.6301278683608516,-0.7075145535234177,0.0156465000779661,0.0028285600213306,0.3118636363636363
110,-0.1959595959595959,-0.1595959595959596,0.0224762473371703,-2.6472664586633448,1.323633229491703,-0.6161160163059272,-0.7075172128657148,0.0191870067092689,0.0032892406279014,0.3159040404040403
111,-0.1959595959595959,-0.1555555555555555,0.0273901987859306,-2.614199033863722,1.3070995170609416,-0.5995818300837747,-0.707517686719006,0.0235456001135822,0.0038445986723484,0.3199444444444444
112,-0.1959595959595959,-0.1515151515151515,0.0333806780830147,-2.575559705435023,1.2877798529452988,-0.5802425293336455,-0.7075373231560784,0.0288672126486774,0.0045134654343373,0.3239848484848484
113,-0.1959595959595959,-0.1474747474747474,0.0406146285643512,-2.530683986625756,1.265341993195659,-0.557799627608393,-0.7075423658217033,0.0352995102230123,0.0053151183413389,0.3280252525252525
114,-0.1959595959595959,-0.1434343434343434,0.049255886926546,-2.4792271426368617,1.2396135715106895,-0.5320603544942095,-0.7075532166319625,0.0429876910322232,0.0062681958943227,0.3320656565656565
115,-0.1959595959595959,-0.1393939393939394,0.0594473164471875,-2.420949940877597,1.2104749712423848,-0.5029076341579604,-0.7075673354772514,0.0520595640069583,0.0073877524402292,0.3361060606060606
116,-0.1959595959595959,-0.1353535353535353,0.0712951490388807,-2.3558894615586654,1.1779447310018476,-0.4703569768641706,-0.7075877536926474,0.06261284983159,0.0086822992072906,0.3401464646464646
117,-0.1959595959595959,-0.1313131313131313,0.0848495959879604,-2.284331605898457,1.1421658030436506,-0.4345663376952551,-0.7075994651595514,0.0746994809028705,0.0101501150850898,0.3441868686868686
