slopeL,slopeH,F_t,F_slip,F_yield,fluxD,fluxHR,fluxLR,potential_H1,potential_H1_ramp
0.2,0.2,0.006595769,0.2257271574795857,0.006595769,-75.80616972,50.00275043281862,25.80341920646138,0.1059442168932701,0.5
0.2,0.1499999999999999,0.006595825,0.2257136475341623,0.006595825,-75.8055294,50.00160391383512,25.803925429705373,0.1087742235088965,0.45
0.2,0.016666667,0.006595793,0.2256694298048751,0.006595793,-75.80590114,49.999478915893725,25.806422165265737,0.1121440795252534,0.316666667
0.2,-0.2,0.1088007189765351,0.777980555,0.1088007189765351,-4.185158448,-0.410399458,4.595557827755517,0.4999998095237488,0.1
0.2,0.083333333,0.006595812,0.2257094573550496,0.006595812,-75.80567562,50.00147575953401,25.80419981,0.111946594,0.383333333
0.2,0,0.00659596,0.2256185771182927,0.00659596,-75.80397484,49.99548259662596,25.808492176650645,0.1098418303583252,0.3
0.2,-0.1,0.006955038,0.2136224263979542,0.006955038,-71.89033449,46.80448020423609,25.08585425,0.050012014,0.2
0.2,0.05,0.006595842,0.2256913832817985,0.006595842,-75.8053349,50.00028221633896,25.805052656744166,0.1089619890089825,0.35
0.2,-0.183333333,0.059149677,0.3378791756307487,0.059149677,-8.453131609,2.206971861,6.246159739703607,0.05,0.116666667
0.2,0.1333333333333333,0.006595831,0.2257116226788259,0.006595831,-75.80545614,50.00144704,25.80400901887678,0.1091324894912657,0.433333333
0.2,0.033333333,0.00659583,0.2256793847103939,0.00659583,-75.80547559,49.99973184719971,25.805743690613383,0.1085666065958732,0.333333333
0.2,-0.05,0.00660966,0.2243937958418816,0.00660966,-75.64685113,49.826339744515714,25.820511317519426,0.1000781864385864,0.25
0.2,-0.066666667,0.006642899,0.2224707803570763,0.006642899,-75.26834533,49.47468101,25.79366427102278,0.085924172,0.233333333
0.2,-0.133333333,0.009295078,0.1024713947207114,0.009295078,-53.79191108,30.79362156044909,22.998289512016346,0.050009371,0.166666667
0.2,0.1166666666666666,0.006595899,0.2257098392729841,0.006595899,-75.80467629,50.00083704718818,25.80383914347058,0.1098113385615071,0.416666667
0.2,-0.016666667,0.006596654,0.2255160961559392,0.006596654,-75.79600625,49.98473447,25.811271727442715,0.1094310325264847,0.283333333
