slopeL,slopeH,F_sc,F_yield,fluxD,fluxHR,fluxLR,D_H1_flux,L1_D_flux,potential_H1,F_sc_inv
0.0222222222222222,-0.0707070707070707,-1.8393908821762976e-08,0.3872149505167797,0.9055181043923932,0.3857543512916344,-1.2912724555219917,-51356577.331559695,-3009246.1423958656,0.4047929292929292,-54365823.473955564
0.0222222222222222,-0.0505050505050505,-2.14470011350485e-08,0.4149627393935503,-0.0929030122104808,1.2049274607897864,-1.1120244490620266,-44192437.59985906,-2434127.750846724,0.4249949494949494,-46626565.35070578
0.0222222222222222,-0.0787878787878788,-1.7505809370772238e-08,0.379551681799059,1.134110392030026,0.1832332637290044,-1.3173436554920803,-53983585.276390545,-3140308.7875767876,0.3967121212121212,-57123894.06396733
0.0222222222222222,0.0949494949494949,-6.039431357522865e-07,0.1036356745177264,-4.153227899083275,4.824593483755439,-0.6713655853896302,-1562141.5682865118,-93643.45649794124,0.5704494949494949,-1655785.024784453
0.0222222222222222,0.1313131313131313,-1.0796991405423368e-06,0.1028866732716917,-4.175720318590414,4.859715880360202,-0.6839955622388113,-845413.4254472568,-80770.51084604842,0.6068131313131313,-926183.9362933051
0.0222222222222222,0.2,-2.352452016671873e-06,0.1026583085094937,-4.182625290011011,4.870526382561966,-0.6879010928495229,-348257.69529066986,-76830.67757006476,0.6755,-425088.3728607345
0.0222222222222222,-0.1111111111111111,-1.499343116973607e-08,0.2857422084454781,1.749828989788893,-0.421403480938622,-1.328425509240845,-63204774.570907936,-3491099.6875792826,0.3643888888888889,-66695874.258487225
0.0222222222222222,-0.0545454545454545,-2.0710757649370743e-08,0.4294036198148084,0.1677210062764702,0.996684641233351,-1.1644056476331404,-45699660.36135762,-2584425.4712233655,0.4209545454545454,-48284085.832580976
0.0222222222222222,0.0181818181818181,-7.267455744647735e-08,0.1183251647561262,-3.722888686321329,4.225643809998953,-0.5027551233593301,-13419903.831372283,-340069.8806997859,0.4936818181818181,-13759973.71207207
0.0222222222222222,-0.1757575757575757,-1.2441086517742685e-08,0.1964520045853683,2.545150918814108,-1.219637710294215,-1.3255132087914738,-76432584.07471643,-3946247.6755381674,0.2997424242424242,-80378831.75025459
0.0222222222222222,0.1636363636363636,-1.588356726080238e-06,0.1027110917524681,-4.18100532330152,4.868023418516216,-0.6870180953630206,-551830.0094353419,-77751.48418027027,0.6391363636363636,-629581.4936156122
0.0222222222222222,0.1797979797979798,-1.8962484956171075e-06,0.1026780456964655,-4.182011720312941,4.869590150668685,-0.6875784300943856,-450170.86015993333,-77186.1831344182,0.6552979797979798,-527357.0432943515
0.0222222222222222,-0.1313131313131313,-1.3952420395686645e-08,0.2368471403649042,2.111066230856922,-0.7875767353310081,-1.3234894963755868,-67974783.32025526,-3697369.011762154,0.3441868686868686,-71672152.33201742
0.0222222222222222,0.1757575757575757,-1.8150067160067968e-06,0.102684699726004,-4.181805435813696,4.869274598196149,-0.6874691623974402,-473665.8606371939,-77296.28797683648,0.6512575757575757,-550962.1486140303
0.0222222222222222,-0.0181818181818181,-3.2033943133876845e-08,0.1593628845134923,-2.556179948452445,3.137493410333203,-0.5813134617204516,-30204542.504247703,-1012345.0272304486,0.4573181818181818,-31216887.531478144
0.0222222222222222,0.0828282828282828,-4.655546532031403e-07,0.104218275227975,-4.135805107264985,4.7976230553901225,-0.6618179476122464,-2044360.171197395,-103615.35244893369,0.5583282828282827,-2147975.523646328
0.0222222222222222,-0.1151515151515151,-1.4761007976145974e-08,0.2742159484360514,1.823380452010672,-0.496360182347427,-1.327020269605899,-64213084.06058559,-3532966.9960913053,0.3603484848484848,-67746051.0566769
0.0222222222222222,-0.0464646464646464,-2.2268252232865863e-08,0.3485033457965941,-0.3835668276623232,1.4347064558018623,-1.0511396276636615,-42640566.844492525,-2266415.057036919,0.4290353535353535,-44906981.901529446
0.0222222222222222,0.1959595959595959,-2.254024770047078e-06,0.1026603904638815,-4.182564410198088,4.870427608181853,-0.6878631983340939,-366768.63495212415,-76882.21276199118,0.6714595959595959,-443650.84771411534
0.0222222222222222,-0.0424242424242424,-2.3188711058655887e-08,0.2972563477413598,-0.6990034183413218,1.6820498665756674,-0.9830464478500004,-41040028.59385084,-2084403.698677105,0.4330757575757575,-43124432.29252795
0.0222222222222222,0.1878787878787878,-2.0682579593433633e-06,0.1026674885766134,-4.182342444702233,4.870090881967435,-0.687748437431542,-406487.5392978338,-77011.14396964556,0.6633787878787878,-483498.68326747935
0.0222222222222222,-0.1797979797979798,-1.2344040475487741e-08,0.195355886985159,2.5594314442183217,-1.2336358466052992,-1.3257955979920546,-77056310.23573019,-3954441.631598545,0.2957020202020202,-81010751.86732873
0.0222222222222222,0.1595959595959595,-1.5179415353607049e-06,0.1027228000660899,-4.1806543467368265,4.867468562759143,-0.6868142160167601,-580829.7852828533,-77957.11573067772,0.6350959595959595,-658786.901013531
0.0222222222222222,0.1151515151515151,-8.589523636593472e-07,0.1031000076504776,-4.169298105601277,4.849660164029785,-0.6803620581629863,-1079781.6947687962,-84427.22100827357,0.590651515151515,-1164208.9157770697
0.0222222222222222,0.1191919191919191,-9.126954955902032e-07,0.1030330169834921,-4.171321749869925,4.852813347333871,-0.6814915968123444,-1012363.8963816748,-83291.77939586445,0.5946919191919191,-1095655.6757775391
0.0222222222222222,0.0222222222222222,-8.152568673321289e-08,0.1163920520866264,-3.7798044398584674,4.295825969758631,-0.5160215294322784,-11958665.801369851,-307406.89388299506,0.4977222222222222,-12266072.695252847
0.0222222222222222,0.1393939393939394,-1.1967965312092363e-06,0.1028209860320236,-4.177693232277116,4.862820512715476,-0.6851272801630036,-755927.8828715113,-79636.03624313191,0.6148939393939394,-835563.9191146432
0.0222222222222222,0.0383838383838383,-1.3263005853067198e-07,0.1106347397620338,-3.9475282692079463,4.519376111664961,-0.5718478424424571,-7328457.1984155,-211311.7731011689,0.5138838383838383,-7539768.971516667
0.0222222222222222,-0.0666666666666666,-1.8896561958466034e-08,0.39356626449076,0.7620094447815973,0.508424647434925,-1.2704340924433384,-49992971.78326584,-2926707.5847569928,0.4088333333333332,-52919679.36802283
0.0222222222222222,-0.098989898989899,-1.5784191337996056e-08,0.3259774531642193,1.5338484154748326,-0.2018975859508209,-1.3319508294230276,-59986418.73592587,-3368109.7658148394,0.3765101010101009,-63354528.50174072
0.0222222222222222,-0.0222222222222222,-3.0019844838903995e-08,0.1705533404987865,-2.299253192082532,2.931634165143187,-0.6323809732302007,-32150660.129307024,-1160637.9592179917,0.4532777777777778,-33311298.08852501
0.0222222222222222,0.0464646464646464,-1.702195556141507e-07,0.1086686741391424,-4.004716880442544,4.601141994178487,-0.5964251131229595,-5696211.320321532,-178554.33978143695,0.5219646464646465,-5874765.660102969
0.0222222222222222,-0.0101010101010101,-3.7039597820037544e-08,0.1434971988765105,-2.9737528990896633,3.4843885729802224,-0.510635673612033,-26226720.59248187,-771412.7257752611,0.4653989898989898,-26998133.318257134
0.0222222222222222,0.1474747474747474,-1.3197206873616151e-06,0.1027704935013665,-4.17923529024723,4.865209681748141,-0.6859743918729463,-678929.2217281096,-78806.87317178867,0.6229747474747475,-757736.0948998984
0.0222222222222222,-0.1474747474747474,-1.3299863208453033e-08,0.2136203716076314,2.3406007399657485,-1.0172984785707797,-1.3233022627377211,-71359853.42709143,-3828889.8198637166,0.3280252525252525,-75188743.24695514
0.0222222222222222,0.0585858585858585,-2.4527915465888717e-07,0.1065363423791316,-4.06714517499085,4.693234147365452,-0.6260889725781432,-3934108.733673417,-142878.57244606465,0.5340858585858586,-4076987.306119481
0.0222222222222222,0.1272727272727272,-1.0229902786444552e-06,0.1029277965905551,-4.174487521035719,4.857774250889172,-0.6832867302739944,-896041.6842320163,-81484.71154672047,0.6027727272727272,-977526.3957787369
0.0222222222222222,0.0989898989898989,-6.529052531169014e-07,0.1034936027145554,-4.15748412170528,4.831216489601665,-0.6737323678414249,-1440415.6537905764,-91200.14379430225,0.574489898989899,-1531615.7975848787
0.0222222222222222,0.1434343434343434,-1.2574597240806888e-06,0.1027946076156409,-4.178490361950296,4.864068374817261,-0.6855780127699026,-716065.499837855,-79188.59923962118,0.6189343434343434,-795254.0990774762
0.0222222222222222,0.0141414141414141,-6.503896712405997e-08,0.1205147322731683,-3.657892333556622,4.148870354359136,-0.4909780209406492,-14997991.235121844,-377406.68736558774,0.4896414141414141,-15375397.922487432
0.0222222222222222,-0.006060606060606,-4.0146832543330675e-08,0.1377987621591093,-3.1381938871522506,3.6284796192573623,-0.4902857313326664,-24231951.950393472,-676613.3497630283,0.4694393939393939,-24908565.300156496
0.0222222222222222,-0.1515151515151515,-1.315722912112946e-08,0.2097170832683249,2.3841643817920892,-1.0606665056581193,-1.323497874401485,-72150076.13906583,-3853768.6517860503,0.3239848484848484,-76003844.79085188
0.0222222222222222,0.0262626262626262,-9.176202985349448e-08,0.1146802809095448,-3.829881658399459,4.359947464647558,-0.5300658063067025,-10619053.660768578,-278700.0353580351,0.5017626262626262,-10897753.696126612
0.0222222222222222,0.0666666666666666,-3.0868486427170434e-07,0.1055346204911623,-4.0966825748993445,4.7377817599180325,-0.6410991849637119,-3113585.549928791,-125964.28144810574,0.5421666666666667,-3239549.8313768967
0.0222222222222222,0.107070707070707,-7.540673470910542e-07,0.1032659387581378,-4.164323421734779,4.841867570576042,-0.6775441484903435,-1238841.7393068548,-87299.75701661519,0.582570707070707,-1326141.49632347
0.0222222222222222,-0.1191919191919192,-1.4541130110193976e-08,0.2635300419278197,1.8973168910049476,-0.5714901980242075,-1.3258266942185923,-65195224.92460311,-3575220.8675678554,0.3563080808080807,-68770445.79217097
0.0222222222222222,-0.0747474747474747,-1.793234635060591e-08,0.3826907828712235,1.028146018331535,0.2783918509512446,-1.306537869038576,-52685568.88084091,-3079582.0061879545,0.4007525252525252,-55765150.88702886
0.0222222222222222,-0.2,-1.1946644585627289e-08,0.1921712460650426,2.601846063840798,-1.275029986174662,-1.3268160760247596,-79726784.92758347,-3978726.928279,0.2754999999999999,-83705511.85586245
0.0222222222222222,0.1919191919191919,-2.159357030184614e-06,0.1026641129966683,-4.182442857848286,4.87025100964788,-0.6878081522548996,-386159.4417200563,-76941.37302316619,0.6674191919191919,-463100.8147432225
0.0222222222222222,-0.0343434343434343,-2.5402202733424898e-08,0.2269938568860161,-1.3677368435991295,2.2027027817895437,-0.8349659380849908,-37668273.54914238,-1698391.2434416616,0.4411565656565656,-39366664.79258404
0.0222222222222222,-0.107070707070707,-1.524089514181183e-08,0.2981449172827402,1.677036806291392,-0.3472275226054186,-1.3298092844114069,-62163337.614065416,-3449606.4220497976,0.3684292929292929,-65612944.03611522
0.0222222222222222,0.0343434343434343,-1.1712464311829477e-07,0.1118217839961262,-3.9130498765768618,4.471400671022103,-0.5583507945316712,-8306867.808215607,-231045.07993731237,0.5098434343434344,-8537912.88815292
0.0222222222222222,0.01010101010101,-5.8463259559729065e-08,0.1230093461461127,-3.58317498365471,4.06473179211628,-0.4815568083389645,-16684416.087753478,-420343.5087987582,0.4856010101010101,-17104759.596552238
0.0222222222222222,-0.1838383838383838,-1.2253110819415757e-08,0.1944533877315475,2.571310306355014,-1.2452722330497323,-1.3260380735132915,-77650698.9288171,-3961229.236840464,0.2916616161616161,-81611928.16565755
0.0222222222222222,-0.1636363636363636,-1.2769422970891512e-08,0.2013113168291675,2.4837153118138304,-1.1591810053408231,-1.324534305976179,-74401092.98659553,-3910981.2770220335,0.3118636363636363,-78312074.26361756
0.0222222222222222,-0.1959595959595959,-1.2015148067506856e-08,0.1925933823550617,2.5961432004596627,-1.2695272549189447,-1.326615944973496,-79252883.82333592,-3975387.220975924,0.279540404040404,-83228271.04431182
0.0222222222222222,-0.002020202020202,-4.375198267505595e-08,0.1331155962058824,-3.2775887730556743,3.756133873135653,-0.4785451008077223,-22259855.2926145,-596251.764909179,0.4734797979797979,-22856107.05752368
0.0222222222222222,0.1717171717171717,-1.736706401186555e-06,0.1026914142940835,-4.181608805583502,4.868956216587364,-0.6873474106664152,-498376.87108731933,-77425.69365061133,0.6472171717171717,-575802.5647379307
0.0222222222222222,0.0787878787878788,-4.229574600563198e-07,0.1044792048851228,-4.12801728655604,4.785641320243805,-0.6576240336023411,-2256250.714085121,-108053.25129911132,0.5542878787878788,-2364303.9653842323
0.0222222222222222,-0.1272727272727273,-1.413776975645736e-08,0.244825225134485,2.0422732163168225,-0.7182282556416695,-1.3240449609129157,-67074451.96189516,-3658062.234218039,0.3482272727272727,-70732514.1961132
0.0222222222222222,0.0707070707070707,-3.443402803209659e-07,0.1051306770853488,-4.108648444888569,4.755985729768739,-0.6473372852826275,-2784981.5049531083,-119122.53732705036,0.5462070707070708,-2904104.0422801585
0.0222222222222222,-0.1676767676767677,-1.2653966541063627e-08,0.1993858200697983,2.507700897613695,-1.1828574490009558,-1.3248434490091965,-75101916.7095156,-3924687.063687131,0.3078232323232323,-79026603.77320273
0.0222222222222222,-0.0303030303030303,-2.6739912745051277e-08,0.203262299096436,-1.6983326722089114,2.4598757483922356,-0.7615430751032224,-35889737.30593288,-1507542.5406540846,0.4451969696969696,-37397279.846586965
0.0222222222222222,0.002020202020202,-4.7938164167871185e-08,0.1291978797933806,-3.3959381876092323,3.8700325486395393,-0.4740943607887883,-20332092.5456317,-528113.8756691363,0.4775202020202019,-20860206.421300832
0.0222222222222222,0.0545454545454545,-2.1762282164229362e-07,0.1071542988254916,-4.048986033142433,4.666168371056418,-0.6171823378722351,-4441874.399949317,-153231.90578409008,0.5300454545454545,-4595106.305733407
0.0222222222222222,-0.0828282828282828,-1.7110875404694657e-08,0.3774826948518196,1.2272570446287148,0.0973069868632698,-1.3245640309018394,-55248805.63416692,-3193557.853888936,0.3926717171717171,-58442363.488055855
0.0222222222222222,-0.1919191919191919,-1.2088471809749522e-08,0.1930926496753587,2.589430518845683,-1.2629514817723368,-1.3264790367196118,-78751815.84313598,-3971626.436266623,0.283580808080808,-82723442.2794026
0.0222222222222222,0.0505050505050505,-1.926307622964856e-07,0.1078617648875944,-4.0282666577975155,4.635562940258961,-0.6072962827607563,-5026215.035822893,-165063.8029165849,0.5260050505050504,-5191278.838739477
0.0222222222222222,0.1232323232323232,-9.673609561371e-07,0.1029769741830877,-4.17300118881495,4.8554543768593525,-0.682453187791805,-951422.404761046,-82317.89006461608,0.5987323232323232,-1033740.2948256619
0.0222222222222222,-0.1353535353535353,-1.3776187593115456e-08,0.2297713421630833,2.176076421411125,-0.8528692942965641,-1.3232071271400347,-68854396.45768936,-3734626.6839338266,0.3401464646464646,-72589023.14162318
0.0222222222222222,0.1555555555555555,-1.4497991379436631e-06,0.1027355719988865,-4.180281850973882,4.866863446379657,-0.6865815953223268,-611552.6206790201,-78198.09983689895,0.6310555555555555,-689750.720515919
0.0222222222222222,0.1111111111111111,-8.060664753996333e-07,0.1031759122622254,-4.167029084450589,4.846092358416232,-0.6790632742255045,-1154838.6197261652,-85753.85064573318,0.5866111111111111,-1240592.4703718983
0.0222222222222222,0.0909090909090908,-5.562715266358483e-07,0.1038022978172955,-4.148228910007838,4.816849053318684,-0.6686201438205817,-1701199.5140558574,-96483.72536442918,0.5664090909090909,-1797683.2394202866
0.0222222222222222,0.103030303030303,-7.029838079409428e-07,0.1033706775500759,-4.161179754660795,4.836961620602899,-0.6757818658369424,-1333406.0546357282,-89101.81639052647,0.5785303030303031,-1422507.8710262547
0.0222222222222222,-0.0949494949494949,-1.6082618146045027e-08,0.3419628570225875,1.462147100684223,-0.12994165120109,-1.332205449850015,-58851537.74916644,-3327393.0019759703,0.380550505050505,-62178930.751142405
0.0222222222222222,-0.1232323232323232,-1.4333882679208284e-08,0.2537273225727779,1.9706194622675015,-0.6458105413230548,-1.3248089211735072,-66147684.082932554,-3617083.941193205,0.3522676767676767,-69764768.02412574
0.0222222222222222,0.0303030303030303,-1.035658538837226e-07,0.1131645082417485,-3.8740293351966737,4.418346421603747,-0.5443170856563517,-9402301.819068236,-253390.30821088247,0.5058030303030303,-9655692.12727912
0.0222222222222222,0.0747474747474747,-3.824949965961267e-07,0.1047835845459757,-4.118933340067143,4.771739792422057,-0.6528064529150517,-2501226.6920023793,-113186.591567685,0.5502474747474747,-2614413.2835700638
0.0222222222222222,-0.103030303030303,-1.5504066040457264e-08,0.3114927956675785,1.6051735607893036,-0.2741163090725429,-1.331057251832705,-61090529.637653634,-3408679.627228131,0.3724696969696969,-64499209.264881775
0.0222222222222222,-0.1393939393939394,-1.3609083024623304e-08,0.2235790091614105,2.236345897723952,-0.9132428764894164,-1.3231030216343362,-69711176.22371379,-3769160.268515063,0.3361060606060606,-73480336.49222885
0.0222222222222222,-0.0262626262626262,-2.8267996412397705e-08,0.1848622011536241,-2.0116321731706917,2.704717334921945,-0.6930851614046735,-34049012.320177525,-1326681.995441622,0.4492373737373737,-35375694.31561915
0.0222222222222222,-0.1555555555555555,-1.3020985476975464e-08,0.2064084490622837,2.422381459140091,-1.0985512356662284,-1.3238302232961765,-72923360.46160264,-3875742.1691670218,0.3199444444444444,-76799102.63076967
0.0262626262626262,-0.0222222222222222,-2.9994165993805175e-08,0.1649360659320096,-2.502961647825738,3.0314776647379347,-0.5285160171228152,-32268608.530747894,-1071208.2925148148,0.4532777777777778,-33339816.823262706
0.0262626262626262,0.1353535353535353,-1.1375570122159198e-06,0.103329577173307,-4.179514713426851,4.838885570356084,-0.6593708574148451,-797387.1386384413,-81689.68059898425,0.6108535353535354,-879076.8192374256
0.0262626262626262,0.1555555555555555,-1.4491774678471017e-06,0.1032121864638058,-4.182922498013281,4.844389186474277,-0.6614666881194166,-610331.0573222818,-79715.55338413511,0.6310555555555555,-690046.6107064169
0.0262626262626262,0.0868686868686868,-5.10188291950392e-07,0.1044938978100576,-4.145934311329104,4.784968409212901,-0.6390340983307701,-1858661.036798379,-101399.62272227248,0.5623686868686868,-1960060.6595206514
0.0262626262626262,0.107070707070707,-7.542716037819672e-07,0.1037533089557626,-4.1672586372708675,4.819123409666467,-0.6518647720279341,-1236913.626037866,-88868.75127281962,0.582570707070707,-1325782.3773106856
0.0262626262626262,-0.0141414141414141,-3.433324752309455e-08,0.1478604049481449,-2.930084212486165,3.381567906557482,-0.4514836937569647,-28307852.39991832,-818433.988438663,0.4613585858585858,-29126286.388356987
0.0262626262626262,-0.0868686868686868,-1.6718633581423732e-08,0.3810468561496433,1.286180014473464,0.0259945697117949,-1.3121745840631824,-56502116.881644174,-3311383.733089779,0.3886313131313131,-59813500.61473395
0.0262626262626262,0.0626262626262626,-2.756368069962771e-07,0.1065282549702889,-4.088065081057878,4.693590448659982,-0.6055253668330378,-3492558.927868453,-135403.5743002309,0.5381262626262626,-3627962.502168684
0.0262626262626262,-0.0909090909090909,-1.637820305482167e-08,0.3651306453084468,1.369372870932832,-0.0530509254651825,-1.3163219452946406,-57696743.173820995,-3360016.023312313,0.384590909090909,-61056759.19713331
0.0262626262626262,-0.103030303030303,-1.5481658590217054e-08,0.3134964945793735,1.5949141650317422,-0.2756365274451688,-1.3192776382727711,-61100573.18475277,-3491989.3092881143,0.3724696969696969,-64592562.49404089
0.0262626262626262,-0.1676767676767677,-1.2636440448107322e-08,0.2000486843503475,2.4993915930001616,-1.1792746558916782,-1.320116938548117,-75112887.49599653,-4023322.1119694184,0.3078232323232323,-79136209.60796593
0.0262626262626262,0.1838383838383838,-1.978139063053677e-06,0.1031471995713098,-4.184817586517049,4.84744134675412,-0.6626237601621037,-426923.3010626762,-78602.33092008643,0.6593383838383837,-505525.63198276266
0.0262626262626262,0.0181818181818181,-7.264265305951004e-08,0.11879306081031,-3.7503923345494,4.20900005951264,-0.4586077246217441,-13432089.703808509,-333927.3382836089,0.4936818181818181,-13766017.042092113
0.0262626262626262,0.1797979797979798,-1.8941460790650635e-06,0.1031535915114366,-4.184617824372776,4.847140973744796,-0.6625231492941155,-449245.5849900379,-78696.80079131237,0.6552979797979798,-527942.3857813504
0.0262626262626262,-0.0949494949494949,-1.6059107461938394e-08,0.3455002991696398,1.447176749496088,-0.1286068012974333,-1.3185699487645277,-58864335.688412994,-3405625.601160202,0.380550505050505,-62269961.28957321
0.0262626262626262,0.0303030303030303,-1.0352841336922788e-07,0.1137234579949206,-3.889269988287252,4.396630289547328,-0.5073603003362295,-9406978.772664491,-252205.2856631468,0.5058030303030303,-9659184.05832764
0.0262626262626262,0.103030303030303,-7.031742597061338e-07,0.1038588816008267,-4.1642244262959975,4.814224766479896,-0.650000339767882,-1331442.413716891,-90680.17708714902,0.5785303030303031,-1422122.5908040402
0.0262626262626262,-0.1555555555555555,-1.3002594437688412e-08,0.2072014152395535,2.4131109307507352,-1.0949342936118711,-1.3181766373165782,-72935245.32549131,-3972482.958447923,0.3199444444444444,-76907728.28393923
0.0262626262626262,-0.0101010101010101,-3.7017123738370336e-08,0.1417689058174246,-3.0976740170396444,3.5268664671867143,-0.4291924499040459,-26295212.278112955,-719312.3259000721,0.4653989898989898,-27014524.604013026
0.0262626262626262,-0.1393939393939394,-1.358956213689322e-08,0.2245749524042326,2.226428168564763,-0.9106063178601892,-1.3158218508214647,-69723265.54960959,-3862622.643592737,0.3361060606060606,-73585888.19320232
0.0262626262626262,-0.1353535353535353,-1.3756458367664006e-08,0.2308156077348161,2.166231325809851,-0.8507628843138981,-1.3154684418339089,-68865948.11185011,-3827180.6916073672,0.3401464646464646,-72693128.80345748
0.0262626262626262,-0.098989898989899,-1.5761226226025012e-08,0.328570478443395,1.5217435308042004,-0.2023805003329428,-1.3193630305657436,-59997648.54086204,-3449191.5500945365,0.3765101010101009,-63446840.09095658
0.0262626262626262,-0.0262626262626262,-2.8240264835386087e-08,0.1770785939217644,-2.239659184611703,2.823604982145852,-0.5839457972080087,-34183356.791342355,-1227076.0013049492,0.4492373737373737,-35410432.7926473
0.0262626262626262,0.1474747474747474,-1.3193936692129835e-06,0.1032478826430578,-4.181893623867613,4.842714322006728,-0.660820698286215,-677595.6604629533,-80328.24301954445,0.6229747474747475,-757923.9034824979
0.0262626262626262,0.0585858585858585,-2.4526596843438836e-07,0.1070719967628399,-4.07276040999245,4.669755072343001,-0.5969946625529325,-3932823.884173037,-144382.61285270986,0.5340858585858586,-4077206.497025747
0.0262626262626262,0.1434343434343434,-1.257251553613437e-06,0.103272547914432,-4.181157691007225,4.841557704499259,-0.6604000131359357,-714673.4491438975,-80712.324789667,0.6189343434343434,-795385.7739335645
0.0262626262626262,0.0989898989898989,-6.530830159375268e-07,0.1039839029663637,-4.160611417791237,4.8084365537174385,-0.6478251355093925,-1438411.2948748844,-92787.61184367414,0.574489898989899,-1531198.9067185584
0.0262626262626262,0.0141414141414141,-6.500962758355679e-08,0.1209065515578727,-3.6918918012240063,4.1354251986540405,-0.4435333975162001,-15013955.367376195,-368381.6367037193,0.4896414141414141,-15382337.004079916
0.0262626262626262,0.0262626262626262,-9.172671081119565e-08,0.1152252350600792,-3.848239965620866,4.33932722936537,-0.4910872636364167,-10625620.270691715,-276329.56656272843,0.5017626262626262,-10901949.837254446
0.0262626262626262,0.0666666666666666,-3.086975711341995e-07,0.1060569994803556,-4.101370216077582,4.71444602867118,-0.6130758123495016,-3111851.5181922535,-127564.96417868212,0.5421666666666667,-3239416.482370935
0.0262626262626262,-0.0747474747474747,-1.7903353798645232e-08,0.3907366057303275,0.9719093546510758,0.3077250399425075,-1.2796343950067552,-52728722.60549611,-3126733.933360385,0.4007525252525252,-55855456.53885649
0.0262626262626262,-0.0343434343434343,-2.53698765708261e-08,0.2129510902239398,-1.624532059009046,2.347956986276767,-0.723424927018335,-37825601.09566315,-1591224.493072367,0.4411565656565656,-39416825.58873552
0.0262626262626262,-0.1838383838383838,-1.223672332089099e-08,0.1949975830108326,2.56413434601413,-1.2420017592701598,-1.322132586868923,-77659722.85418539,-4061500.530244878,0.2916616161616161,-81721223.38443026
0.0262626262626262,0.0909090909090908,-5.564150918925716e-07,0.1042985046944117,-4.1515406678111395,4.793932582761553,-0.6423919151834135,-1699129.8940366637,-98089.51027286652,0.5664090909090909,-1797219.40430953
0.0262626262626262,0.0222222222222222,-8.149163096195506e-08,0.1169079715053859,-3.802196748132452,4.276868322926031,-0.4746715742987617,-11967769.442372829,-303429.3076786601,0.4977222222222222,-12271198.750051487
0.0262626262626262,0.0747474747474747,-3.8254219120270434e-07,0.1052942309782031,-4.123022178001557,4.748598240798387,-0.6255760629997971,-2499276.1795151406,-114814.56131535886,0.5502474747474747,-2614090.7408304997
0.0262626262626262,0.002020202020202,-4.791358724315799e-08,0.1290403730120362,-3.461784778340251,3.8747563134171408,-0.4129715348585082,-20366733.99781414,-504172.5140500658,0.4775202020202019,-20870906.511864208
0.0262626262626262,0.0545454545454545,-2.1759928003644978e-07,0.1076964160228634,-4.055259383323369,4.642680030360129,-0.5874206468379625,-4440962.31034667,-154641.13021844247,0.5300454545454545,-4595603.440565112
0.0262626262626262,-0.1959595959595959,-1.1999497971566244e-08,0.1930826322178794,2.58956486295425,-1.2664759752408976,-1.3230888873183,-79260448.32267593,-4076371.465083414,0.279540404040404,-83336819.78775935
0.0262626262626262,-0.0383838383838384,-2.4191985860644913e-08,0.2392591788953043,-1.287529351289331,2.0897839838376484,-0.8022546322009653,-39545241.586995594,-1790761.4083923271,0.4371161616161615,-41336002.995387904
0.0262626262626262,-0.0787878787878788,-1.7478133252195982e-08,0.3861714694846162,1.091134260620576,0.2036273660014771,-1.2947616267001,-54017429.33712034,-3196918.7612017896,0.3967121212121212,-57214348.09832213
0.0262626262626262,0.1878787878787878,-2.065380931478684e-06,0.1031420679013461,-4.184976631831003,4.847682523383838,-0.662705891726867,-405651.02459279343,-78521.1611570103,0.6633787878787878,-484172.1857498037
0.0262626262626262,0.1757575757575757,-1.8132237176605144e-06,0.1031601795749192,-4.1844220285683065,4.846831423548483,-0.6624093945415792,-472696.1314766358,-78807.79507150984,0.6512575757575757,-551503.9265481457
0.0262626262626262,0.1636363636363636,-1.5873486275595425e-06,0.1031869571377225,-4.1836410163338895,4.8455736446888515,-0.6619326287002233,-550715.1785463234,-79266.15172857829,0.6391363636363636,-629981.3302749017
0.0262626262626262,-0.1797979797979798,-1.2327568883023712e-08,0.1959272388004269,2.55196777646541,-1.2302643704273528,-1.3217034065430096,-77064667.6382024,-4054327.476649429,0.2957020202020202,-81118995.11485183
0.0262626262626262,-0.1313131313131313,-1.3932519935824678e-08,0.2379366422535431,2.1013997479901745,-0.7861162105183084,-1.3152835368899984,-67985529.38239385,-3788995.58553393,0.3441868686868686,-71774524.96792778
0.0262626262626262,0.0949494949494949,-6.041069764868921e-07,0.1041289774199007,-4.156429144860104,4.80173734897377,-0.645308204352146,-1560096.0742235724,-95239.8826881882,0.5704494949494949,-1655335.9569117606
0.0262626262626262,-0.1434343434343434,-1.3431370764552413e-08,0.2191657594065533,2.2813782647323633,-0.9650876913677352,-1.31629057442617,-70557629.33161138,-3894935.30454356,0.3320656565656565,-74452564.63615492
0.0262626262626262,0.1515151515151515,-1.3833503281743384e-06,0.1032307009807962,-4.182364633709775,4.843520341155823,-0.6611557068210199,-642886.1889519804,-79996.49639045134,0.6270151515151514,-722882.6853424318
0.0262626262626262,0.1676767676767676,-1.659972539179052e-06,0.1031756447298283,-4.18398073962139,4.846104924413961,-0.6621241846993983,-523329.7775287049,-79089.82665014201,0.6431767676767677,-602419.6041788469
0.0262626262626262,-0.0585858585858586,-2.0012091411957253e-08,0.4347175957165669,0.2518684602984233,0.8983035248625342,-1.1501719849322003,-47268131.8214487,-2701657.9128965396,0.4169141414141414,-49969789.734345235
0.0262626262626262,-0.0626262626262626,-1.9411535842743377e-08,0.4183688440855695,0.4762186720190327,0.7188990021019563,-1.1951176747508991,-48681505.82933982,-2834253.052450598,0.4128737373737373,-51515758.88179041
