slopeH,NADPH_flux,NAD_flux,Fd_flux,F_slip,F_yield,slopeH_rounded
-0.14920342,-0.000364506,0.000142659,0.000168312,0.1151612542100332,1480.437425425694,-0.149203
-0.14919542,-0.000364289,0.000142591,0.000168203,0.1151250834595734,1481.298570983632,-0.149195
-0.149187419,-0.000363983,0.000142509,0.000168058,0.1150318097372211,1482.4710731185853,-0.149187
-0.149179418,-0.000363721,0.000142367,0.000167928,0.1151405911078275,1483.6446216787242,-0.149179
-0.149171417,-0.000363458,0.000142243,0.000167803,0.1151979315339035,1484.771033535952,-0.149171
-0.149163416,-0.000363205,0.000142241,0.00016768,0.1149525124847258,1485.605854825429,-0.149163
-0.149155416,-0.000362926,0.000142036,0.000167539,0.1152135919215764,1486.9876984127495,-0.149155
-0.149147415,-0.000362642,0.000141943,0.000167402,0.1151710141412144,1488.1253820211189,-0.149147
-0.149139414,-0.000362411,0.000141864,0.000167291,0.1151455835968478,1489.0552976209922,-0.149139
-0.149131413,-0.000362043,0.000141774,0.000167114,0.1150116052736102,1490.4673718334316,-0.149131
-0.149123412,-0.000361818,0.000141602,0.000166998,0.1152398113671511,1491.6076448968968,-0.149123
-0.149115412,-0.000361584,0.000141606,0.000166885,0.1149952043601354,1492.3681814441118,-0.149115
-0.149107411,-0.000361281,0.000141488,0.000166737,0.1150013410848012,1493.6394140432878,-0.149107
-0.14909941,-0.00036105,0.000141335,0.000166623,0.1151712078017313,1494.7497163847172,-0.149099
-0.149091409,-0.000360759,0.000141254,0.000166474,0.1150999080296143,1495.917736365144,-0.149091
-0.149083408,-0.000360465,0.000141201,0.000166339,0.1149364986873607,1496.9935821296258,-0.149083
-0.149075408,-0.000360289,0.000141177,0.000166251,0.1148245601862353,1497.6391026467934,-0.149075
-0.149067407,-0.000359965,0.000141,0.000166091,0.1149666117749963,1499.124779210987,-0.149067
-0.149059406,-0.000359632,0.000140881,0.00016593,0.1149416522952133,1500.501843451466,-0.149059
-0.149051405,-0.000359356,0.000140766,0.000165793,0.1149686805204318,1501.6914562208106,-0.149051
-0.149043404,-0.000359158,0.000140688,0.000165697,0.1149749207821685,1502.5312433170652,-0.149043
-0.149035404,-0.000358876,0.000140683,0.00016556,0.1147064952325039,1503.4907198942074,-0.149035
-0.149027403,-0.000358553,0.000140549,0.000165402,0.1147320155885003,1504.881800118528,-0.149027
-0.149019402,-0.000358274,0.000140402,0.000165265,0.1148382182994345,1506.1580463981784,-0.149019
-0.149011401,-0.000357967,0.000140347,0.00016512,0.114671932,1507.310324319474,-0.149011
-0.1490034,-0.000357691,0.000140212,0.000164993,0.1147417427011924,1508.5306757479696,-0.149003
-0.1489954,-0.000357469,0.000140113,0.000164875,0.1147864509970112,1509.5321712113994,-0.148995
-0.148987399,-0.000357134,0.000140001,0.000164717,0.1147403710440166,1510.9101220697733,-0.148987
-0.148979398,-0.000356857,0.000139876,0.000164582,0.114790242,1512.1389509332412,-0.148979
-0.148971397,-0.00035661,0.000139778,0.00016446,0.1148009964344385,1513.2084004478666,-0.148971
-0.148963396,-0.000356365,0.000139738,0.000164344,0.1146554449469327,1514.1265219440777,-0.148963
-0.148955396,-0.000356063,0.000139606,0.000164193,0.1147027215272239,1515.466672212342,-0.148955
-0.148947395,-0.00035582,0.00013953,0.000164074,0.1146598706240765,1516.474238512821,-0.148947
-0.148939394,-0.000355468,0.000139417,0.000163905,0.1145971300523285,1517.933657209138,-0.148939
-0.148931393,-0.000355304,0.000139363,0.000163821,0.1145808351257794,1518.6301598990651,-0.148931
-0.148923392,-0.00035496,0.000139179,0.000163652,0.1147201810335643,1520.2391359673718,-0.148923
-0.148915392,-0.000354719,0.000139094,0.00016353,0.1147051528193544,1521.275943585552,-0.148915
-0.148907391,-0.000354428,0.000139068,0.000163394,0.1144728817835669,1522.3253827147994,-0.148907
-0.14889939,-0.000354129,0.000138895,0.000163247,0.1146300753710374,1523.7616299807337,-0.148899
-0.148891389,-0.000353894,0.0001389,0.000163136,0.1143735215818877,1524.5509718720589,-0.148891
-0.148883388,-0.000353578,0.000138737,0.000162981,0.1144861616136295,1526.0273548574096,-0.148883
-0.148875388,-0.000353396,0.000138705,0.000162889,0.1143911517437966,1526.7410027821204,-0.148875
-0.148867387,-0.000353027,0.000138585,0.00016271,0.1143329453307541,1528.3009940213062,-0.148867
-0.148859386,-0.000352753,0.000138491,0.000162578,0.1143011645469642,1529.4687623704542,-0.148859
-0.148851385,-0.000352569,0.000138404,0.000162473,0.1143618754222335,1530.3495213026254,-0.148851
-0.148843384,-0.000352257,0.000138369,0.000162326,0.1141309124357214,1531.5056595147655,-0.148843
-0.148835384,-0.000352007,0.000138302,0.000162199,0.1140584674250119,1532.549176125755,-0.148835
-0.148827383,-0.000351745,0.000138108,0.000162067,0.1143139173498219,1533.932601022145,-0.148827
-0.148819382,-0.00035149,0.000138032,0.000161943,0.1142553252022763,1535.0009074202349,-0.148819
-0.148811381,-0.00035123,0.000137893,0.000161817,0.1143584625743645,1536.2385964470432,-0.148811
-0.14880338,-0.000350978,0.00013786,0.000161697,0.114187194,1537.1968247049597,-0.148803
-0.14879538,-0.000350557,0.000137776,0.000161493,0.1139776415367797,1538.871100476298,-0.148795
-0.148787379,-0.000350344,0.000137599,0.000161382,0.114241076,1540.061324561779,-0.148787
-0.148779378,-0.000350083,0.000137514,0.000161258,0.1141976137486723,1541.1766102539566,-0.148779
-0.148771377,-0.000349753,0.000137483,0.000161097,0.1139432797325134,1542.4169053246478,-0.148771
-0.148763376,-0.000349612,0.000137452,0.000161031,0.113876768,1542.983197671684,-0.148763
-0.148755376,-0.000349291,0.000137334,0.000160868,0.1138689709398562,1544.4179836122717,-0.148755
-0.148747375,-0.000348987,0.000137163,0.000160722,0.1140143816613155,1545.8983673347825,-0.148747
-0.148739374,-0.000348686,0.000137065,0.000160573,0.1139695050630199,1547.2123523667674,-0.148739
-0.148731373,-0.000348469,0.000137023,0.000160472,0.1138549928423394,1548.0719916535093,-0.148731
-0.148723372,-0.000348238,0.000136958,0.000160358,0.1137939100953178,1549.0558569760017,-0.148723
-0.148715372,-0.000347972,0.000136787,0.00016022,0.1139881775228496,1550.4403072544355,-0.148715
-0.148707371,-0.000347647,0.000136721,0.000160066,0.1138260825874859,1551.7496599447286,-0.148707
-0.14869937,-0.000347397,0.000136619,0.000159942,0.1138450703375077,1552.896453475119,-0.148699
-0.148691369,-0.000347008,0.000136535,0.000159758,0.1136608023016874,1554.4819240475415,-0.148691
-0.148683368,-0.000346828,0.000136448,0.000159668,0.1137146268716588,1555.3462440534568,-0.148683
-0.148675368,-0.000346571,0.000136361,0.000159537,0.1136869342202074,1556.4926887759775,-0.148675
-0.148667367,-0.000346255,0.000136193,0.000159386,0.1138118049499998,1558.0367944371187,-0.148667
-0.148659366,-0.000346051,0.000136192,0.000159287,0.1136029359461087,1558.7755405176606,-0.148659
-0.148651365,-0.000345679,0.000136043,0.000159108,0.1136181767938293,1560.4764179149477,-0.148651
-0.148643364,-0.00034547,0.000135916,0.000159,0.1137513375070028,1561.559122228104,-0.148643
-0.148635364,-0.000345166,0.000135873,0.00015885,0.1135523398842213,1562.7717729101971,-0.148635
-0.148627363,-0.000344903,0.000135807,0.000158727,0.1134530427236127,1563.8735055040067,-0.148627
-0.148619362,-0.000344617,0.000135663,0.000158582,0.1135523778803512,1565.2838268777537,-0.148619
-0.148611361,-0.000344365,0.000135602,0.000158465,0.1134505640029648,1566.3389099657534,-0.148611
-0.14860336,-0.000344068,0.000135456,0.000158311,0.113545123,1567.8002690336334,-0.148603
-0.14859536,-0.000343835,0.000135384,0.0001582,0.1134958699255645,1568.8283329829803,-0.148595
-0.148587359,-0.000343496,0.000135274,0.000158036,0.1134402974043854,1570.338720883644,-0.148587
-0.148579358,-0.000343234,0.000135236,0.000157913,0.1132639783458079,1571.3809354100094,-0.148579
-0.148571357,-0.000342994,0.00013507,0.00015779,0.1134723072743011,1572.687788412121,-0.148571
-0.148563356,-0.000342679,0.000134976,0.000157636,0.1134019787369796,1574.0814876662455,-0.148563
-0.148555356,-0.000342393,0.000134912,0.000157499,0.1132739460936428,1575.289726686627,-0.148555
-0.148547355,-0.000342187,0.000134812,0.000157395,0.1133350681159014,1576.3076797242677,-0.148547
-0.148539354,-0.000341868,0.000134659,0.000157242,0.1134150536328424,1577.8593826712452,-0.148539
-0.148531353,-0.00034165,0.000134672,0.00015711,0.1131790683974461,1578.7019446883285,-0.148531
-0.148523352,-0.000341414,0.000134558,0.00015699,0.1132466341949347,1579.8728244714691,-0.148523
-0.148515352,-0.000341112,0.000134499,0.000156848,0.1130858994429791,1581.1324056483706,-0.148515
-0.148507351,-0.000340846,0.00013446,0.00015672,0.1129098409798808,1582.212635449876,-0.148507
-0.14849935,-0.000340594,0.000134361,0.000156597,0.112918035,1583.4029820416786,-0.148499
-0.148491349,-0.000340333,0.000134169,0.000156465,0.1131730723262288,1584.870391667294,-0.148491
-0.148483348,-0.000340034,0.00013407,0.000156316,0.1131355177895021,1586.2435255020143,-0.148483
-0.148475348,-0.000339832,0.00013405,0.00015622,0.1129740254841684,1587.0456892208877,-0.148475
-0.148467347,-0.000339456,0.000133969,0.000156035,0.1128006149022863,1588.6631882058462,-0.148467
-0.148459346,-0.000339203,0.000133869,0.000155917,0.1128042459890298,1589.852282248849,-0.148459
-0.148451345,-0.000338941,0.000133811,0.000155786,0.1126897834465935,1590.9935082064735,-0.148451
-0.148443344,-0.000338738,0.000133674,0.000155683,0.1128572324795318,1592.1149141387227,-0.148443
-0.148435344,-0.000338437,0.000133632,0.000155536,0.1126531502925247,1593.3567138219923,-0.148435
-0.148427343,-0.000338148,0.000133548,0.000155399,0.1125753681454789,1594.652633898189,-0.148427
-0.148419342,-0.000337923,0.00013342,0.000155288,0.1126918014775094,1595.8362072519176,-0.148419
-0.148411341,-0.000337593,0.00013328,0.000155121,0.1127350516308477,1597.4600275224332,-0.148411
-0.14840334,-0.000337302,0.000133254,0.000154984,0.1124928035239523,1598.6196974364962,-0.148403
-0.14839534,-0.000337017,0.000133125,0.000154846,0.1125443593664419,1600.0301870559726,-0.148395
-0.148387339,-0.000336737,0.000133054,0.000154718,0.1124337340270004,1601.2582840782163,-0.148387
-0.148379338,-0.000336515,0.000132995,0.000154608,0.1123628822482832,1602.2600817119203,-0.148379
-0.148371337,-0.000336295,0.000132871,0.000154495,0.112480931,1603.4359725428685,-0.148371
-0.148363336,-0.000335979,0.000132754,0.000154342,0.1124651773753764,1604.9435990087154,-0.148363
-0.148355336,-0.000335685,0.000132679,0.0001542,0.1123590938371595,1606.260047976095,-0.148355
-0.148347335,-0.000335408,0.00013258,0.000154068,0.1123358450862199,1607.5731241570586,-0.148347
-0.148339334,-0.000335167,0.000132523,0.00015395,0.112238097,1608.648917692682,-0.148339
-0.148331333,-0.0003349,0.000132382,0.000153834,0.1123272247470963,1610.004863070296,-0.148331
-0.148323332,-0.000334634,0.000132355,0.000153699,0.1121256256660209,1611.1145254141488,-0.148323
-0.148315332,-0.000334372,0.00013223,0.000153573,0.1121897625026922,1612.4468371972173,-0.148315
-0.148307331,-0.000334037,0.000132137,0.000153416,0.1120833683149526,1613.9705325030382,-0.148307
-0.14829933,-0.00033376,0.000132144,0.00015328,0.111766491,1615.0289031131235,-0.148299
-0.148291329,-0.000333465,0.000132022,0.000153137,0.111788489,1616.491023759802,-0.148291
-0.148283328,-0.000333263,0.000131895,0.000153034,0.1119327354358032,1617.620477601642,-0.148283
-0.148275328,-0.000332988,0.000131808,0.000152903,0.1118779150919698,1618.911523086428,-0.148275
-0.148267327,-0.000332643,0.000131695,0.000152732,0.1118239337374473,1620.562289875598,-0.148267
-0.148259326,-0.000332406,0.00013158,0.000152618,0.1118894240103171,1621.786083488914,-0.148259
-0.148251325,-0.000332142,0.000131559,0.000152476,0.1116778863180415,1622.907939794028,-0.148251
-0.148243324,-0.000331988,0.000131521,0.000152399,0.1116220145105489,1623.6195440112415,-0.148243
-0.148235324,-0.000331606,0.000131403,0.000152215,0.1115360529408517,1625.424153534763,-0.148235
-0.148227323,-0.000331364,0.000131285,0.000152092,0.1116141481691669,1626.700798921028,-0.148227
-0.148219322,-0.000331096,0.00013124,0.000151963,0.1114461560197117,1627.871162512546,-0.148219
-0.148211321,-0.000330809,0.000131068,0.000151822,0.1116202719524657,1629.4614413832132,-0.148211
-0.14820332,-0.000330587,0.000131077,0.000151716,0.1113523610503007,1630.308991303172,-0.148203
-0.14819532,-0.000330291,0.000130967,0.000151568,0.1113466051842305,1631.786683566932,-0.148195
-0.148187319,-0.000330033,0.000130888,0.000151444,0.1112877815396117,1633.0113286520293,-0.148187
-0.148179318,-0.000329774,0.000130782,0.000151313,0.1113094193992119,1634.3352842512725,-0.148179
-0.148171317,-0.000329491,0.000130661,0.000151173,0.1113451284839915,1635.7918985132524,-0.148171
-0.148163316,-0.000329174,0.000130556,0.000151024,0.1112928117813695,1637.3227142676897,-0.148163
-0.148155316,-0.000328866,0.000130444,0.000150871,0.1112775274029133,1638.859490115463,-0.148155
-0.148147315,-0.00032864,0.000130406,0.000150762,0.1111342335345659,1639.860402125116,-0.148147
-0.148139314,-0.000328426,0.000130271,0.000150655,0.1112876103624966,1641.0862832247508,-0.148139
-0.148131313,-0.00032816,0.000130195,0.000150525,0.1112113064734484,1642.3579943381646,-0.148131
-0.148123312,-0.000327875,0.000130166,0.000150384,0.1109876835739813,1643.5896366174825,-0.148123
-0.148115312,-0.000327528,0.000130022,0.00015022,0.1110107771451563,1645.3598642264365,-0.148115
-0.148107311,-0.000327262,0.000129897,0.000150088,0.1110767394885473,1646.774809173192,-0.148107
-0.14809931,-0.000327061,0.000129872,0.000149992,0.1109266334987073,1647.6517344426936,-0.148099
-0.148091309,-0.000326796,0.000129821,0.000149857,0.1107869741849664,1648.8728409070957,-0.148091
-0.148083308,-0.000326537,0.000129672,0.000149727,0.1109306266373506,1650.3395901913257,-0.148083
-0.148075308,-0.000326169,0.000129583,0.000149555,0.1107714902569477,1652.054025185207,-0.148075
-0.148067307,-0.000325938,0.000129422,0.000149437,0.1109822000688547,1653.4459605101724,-0.148067
-0.148059306,-0.000325645,0.00012942,0.000149301,0.1106576079923192,1654.6247511058764,-0.148059
-0.148051305,-0.000325389,0.000129279,0.000149167,0.1107894581051795,1656.0829179898935,-0.148051
-0.148043304,-0.000325131,0.000129241,0.000149044,0.1106104384317558,1657.229677466838,-0.148043
-0.148035304,-0.000324879,0.00012915,0.000148916,0.1105995703365975,1658.5278815869249,-0.148035
-0.148027303,-0.000324564,0.000129081,0.000148768,0.1104423148137156,1659.988645180248,-0.148027
-0.148019302,-0.00032434,0.000128888,0.000148654,0.1107542506863375,1661.4551033887594,-0.148019
-0.148011301,-0.000324072,0.000128865,0.000148526,0.1105217343494899,1662.6122335255752,-0.148011
-0.1480033,-0.000323778,0.000128774,0.000148384,0.1104540793963554,1664.0707555112087,-0.148003
-0.1479953,-0.000323521,0.00012865,0.000148256,0.1105287933746575,1665.478634568413,-0.147995
-0.147987299,-0.000323195,0.000128581,0.000148099,0.1103654814348165,1667.0121919984388,-0.147987
-0.147979298,-0.00032296,0.00012853,0.00014798,0.1102562048793084,1668.1400899702842,-0.147979
-0.147971297,-0.000322736,0.000128417,0.000147873,0.1103290600672304,1669.373456,-0.147971
-0.147963296,-0.000322368,0.000128244,0.000147693,0.1104181967537741,1671.3889909577226,-0.147963
-0.147955296,-0.00032213,0.000128226,0.000147579,0.1102058763461918,1672.4227111473242,-0.147955
-0.147947295,-0.000321861,0.00012813,0.000147444,0.1101866297778772,1673.8236377044036,-0.147947
-0.147939294,-0.000321575,0.00012807,0.000147307,0.1100401622426942,1675.1768381687557,-0.147939
-0.147931293,-0.000321261,0.000127944,0.000147158,0.1100497934667256,1676.8308151389683,-0.147931
-0.147923292,-0.000321077,0.000127854,0.000147063,0.1101101940692565,1677.8688527237832,-0.147923
-0.147915292,-0.000320807,0.000127801,0.00014693,0.1099641943320356,1679.154844282078,-0.147915
-0.147907291,-0.000320543,0.000127641,0.0001468,0.1101305765727024,1680.7141668599825,-0.147907
-0.14789929,-0.000320248,0.000127656,0.000146655,0.1097605849158588,1681.916557480164,-0.147899
-0.147891289,-0.000320001,0.000127512,0.000146536,0.1098992729583124,1683.3626807672897,-0.147891
-0.147883288,-0.000319725,0.000127429,0.000146399,0.1098352603881472,1684.7695582836282,-0.147883
-0.147875288,-0.000319449,0.000127383,0.000146262,0.1096623363430367,1686.0741823275653,-0.147875
-0.147867287,-0.00031923,0.000127289,0.000146159,0.1096860203114459,1687.2604214755577,-0.147867
-0.147859286,-0.000318881,0.000127159,0.00014599,0.1096710924951977,1689.103028681414,-0.147859
-0.147851285,-0.000318643,0.000127061,0.000145872,0.1096903102872336,1690.402356295706,-0.147851
-0.147843284,-0.000318372,0.000127031,0.000145737,0.1094755259830203,1691.646516645336,-0.147843
-0.147835284,-0.000318057,0.000126935,0.000145585,0.1094017077663722,1693.2583351819735,-0.147835
-0.147827283,-0.000317811,0.000126737,0.000145463,0.1097005841344819,1694.884444757764,-0.147827
-0.147819282,-0.000317512,0.000126729,0.000145327,0.1093780057436609,1696.1568074898153,-0.147819
-0.147811281,-0.000317316,0.000126678,0.000145227,0.1093106846363969,1697.1541405267385,-0.147811
-0.14780328,-0.000317022,0.000126539,0.000145087,0.1093789503410738,1698.8055734114664,-0.147803
-0.14779528,-0.000316753,0.000126442,0.000144955,0.1093605456795491,1700.2467337697326,-0.147795
-0.147787279,-0.000316446,0.000126311,0.000144805,0.1093975611912098,1701.9471303015457,-0.147787
-0.147779278,-0.000316229,0.000126272,0.000144695,0.1092714590907112,1703.0108656957757,-0.147779
-0.147771277,-0.000315926,0.000126174,0.000144552,0.1092085312957199,1704.5896438608463,-0.147771
-0.147763276,-0.000315692,0.000126145,0.00014443,0.1090388200932353,1705.706966791862,-0.147763
-0.147755276,-0.000315413,0.000126056,0.000144298,0.1089795022309934,1707.1652061151865,-0.147755
-0.147747275,-0.000315121,0.000125977,0.000144156,0.1088778768334493,1708.6601724912628,-0.147747
-0.147739274,-0.000314872,0.00012588,0.000144033,0.108884339,1710.0283012711163,-0.147739
-0.147731273,-0.000314544,0.000125822,0.000143878,0.1086758548008004,1711.6111168240798,-0.147731
-0.147723272,-0.000314326,0.000125662,0.000143767,0.1089031147273619,1713.0457686055374,-0.147723
-0.147715272,-0.000314092,0.000125636,0.000143652,0.1087139882259657,1714.147594348044,-0.147715
-0.147707271,-0.000313842,0.000125505,0.000143527,0.1088213095194179,1715.6373023842862,-0.147707
-0.14769927,-0.000313491,0.000125425,0.000143358,0.1086519470097344,1717.4026840341796,-0.147699
-0.147691269,-0.000313271,0.000125406,0.000143241,0.1084707523094792,1718.454860291196,-0.147691
-0.147683268,-0.000313075,0.000125291,0.000143141,0.108591804,1719.668811521262,-0.147683
-0.147675268,-0.000312685,0.000125177,0.000142951,0.1084807914439225,1721.725091647321,-0.147675
-0.147667267,-0.000312468,0.000125146,0.000142845,0.1083276627349955,1722.7730831830936,-0.147667
-0.147659266,-0.000312232,0.000125011,0.000142729,0.1084570945697277,1724.222494347479,-0.147659
-0.147651265,-0.000311922,0.000124961,0.000142583,0.1082453496488419,1725.7270450796964,-0.147651
-0.147643264,-0.000311703,0.000124872,0.000142466,0.1082678962090996,1726.9942995654824,-0.147643
-0.147635264,-0.000311415,0.0001248,0.00014233,0.1081466855688979,1728.472580358729,-0.147635
-0.147627263,-0.000311149,0.000124656,0.000142191,0.1082782077937359,1730.1137303720293,-0.147627
-0.147619262,-0.000310922,0.000124656,0.000142089,0.1080079564254974,1731.100234246982,-0.147619
-0.147611261,-0.000310628,0.000124596,0.000141942,0.1078544040320994,1732.6051316997932,-0.147611
-0.14760326,-0.000310304,0.000124459,0.000141785,0.1078865214267465,1734.460325754722,-0.147603
-0.14759526,-0.000310113,0.000124378,0.000141691,0.1079057920617907,1735.5606083015591,-0.147595
-0.147587259,-0.000309742,0.00012428,0.000141511,0.1077719187023044,1737.5190145093866,-0.147587
-0.147579258,-0.000309493,0.000124183,0.000141387,0.1077756704082492,1738.9396467520537,-0.147579
-0.147571257,-0.000309244,0.000124178,0.000141269,0.1075004585935648,1740.065026,-0.147571
-0.147563256,-0.000308959,0.000124007,0.000141127,0.1076828322004006,1741.878426092392,-0.147563
-0.147555256,-0.000308729,0.000123942,0.000141014,0.1076127153198615,1743.118989411912,-0.147555
-0.147547255,-0.000308493,0.000123883,0.000140896,0.1075206198121766,1744.372965723695,-0.147547
-0.147539254,-0.000308165,0.000123767,0.000140739,0.1074811381941184,1746.2015419686325,-0.147539
-0.147531253,-0.00030789,0.000123692,0.000140605,0.1073876985545347,1747.6805723346022,-0.147531
-0.147523252,-0.00030769,0.000123579,0.000140505,0.1074965338433163,1748.9413550068086,-0.147523
-0.147515252,-0.000307377,0.000123501,0.000140349,0.1073709184971613,1750.618965064424,-0.147515
-0.147507251,-0.00030713,0.000123375,0.000140228,0.1074615854336369,1752.130066,-0.147507
-0.14749925,-0.000306902,0.000123355,0.000140113,0.1072606790870562,1753.247034940247,-0.147499
-0.147491249,-0.000306644,0.000123308,0.000139991,0.1071005044896751,1754.5620122259068,-0.147491
-0.147483248,-0.000306311,0.000123169,0.000139827,0.1071314024786621,1756.5223476255576,-0.147483
-0.147475248,-0.000306084,0.000123068,0.000139716,0.1071667200853793,1757.8760882682757,-0.147475
-0.147467247,-0.000305751,0.000122956,0.000139555,0.1071166533356913,1759.751744007484,-0.147467
-0.147459246,-0.000305532,0.000122907,0.000139449,0.1070078854467377,1760.912882179865,-0.147459
-0.147451245,-0.000305307,0.000122843,0.000139336,0.1069420513628625,1762.1582017363492,-0.147451
-0.147443244,-0.000304998,0.000122715,0.000139185,0.1069645616181806,1763.9824398207966,-0.147443
-0.147435244,-0.000304705,0.000122688,0.000139049,0.1066960239104633,1765.4073673495711,-0.147435
-0.147427243,-0.000304557,0.00012266,0.000138947,0.1066498500730798,1766.271002,-0.147427
-0.147419242,-0.000304296,0.000122597,0.000138818,0.1065346889720883,1767.6878998039438,-0.147419
-0.147411241,-0.000304015,0.000122462,0.000138684,0.1066090575868912,1769.406561192479,-0.147411
-0.14740324,-0.000303763,0.000122429,0.000138561,0.1064133507767265,1770.6861939275752,-0.147403
-0.14739524,-0.000303427,0.000122347,0.000138399,0.1062670017225253,1772.5075442711332,-0.147395
-0.147387239,-0.000303233,0.000122192,0.000138294,0.1065192944460194,1773.934289285315,-0.147387
-0.147379238,-0.000302912,0.000122132,0.000138145,0.1063146114954839,1775.6029481059363,-0.147379
-0.147371237,-0.000302702,0.000122065,0.000138036,0.1062801885231615,1776.819944107785,-0.147371
-0.147363236,-0.000302437,0.000122042,0.000137913,0.1060311118626647,1778.120539480862,-0.147363
-0.147355236,-0.00030212,0.000121915,0.000137752,0.1060498324187315,1780.0374126947572,-0.147355
-0.147347235,-0.000301937,0.000121865,0.000137667,0.1059779502815923,1781.0421517270483,-0.147347
-0.147339234,-0.000301577,0.000121728,0.000137491,0.1059718698123137,1783.180073,-0.147339
-0.147331233,-0.000301353,0.000121697,0.000137383,0.1057988826629065,1784.331068216865,-0.147331
-0.147323232,-0.000301032,0.000121584,0.000137223,0.1057707295627784,1786.2282706281585,-0.147323
-0.147315232,-0.000300794,0.000121541,0.000137109,0.1056171926110384,1787.489785,-0.147315
-0.147307231,-0.000300589,0.000121422,0.000137008,0.1057345291582186,1788.848296493279,-0.147307
-0.14729923,-0.000300304,0.000121325,0.000136874,0.1056870017236314,1790.5019216299193,-0.147299
-0.147291229,-0.000299956,0.000121244,0.000136703,0.1055215306149637,1792.4266266370116,-0.147291
-0.147283228,-0.000299779,0.000121203,0.000136619,0.1054368488427864,1793.3984144661713,-0.147283
-0.147275228,-0.00029943,0.00012112,0.000136451,0.1052717502358848,1795.3294359146955,-0.147275
-0.147267227,-0.000299225,0.000120994,0.000136348,0.1054173805744514,1796.7297032379663,-0.147267
-0.147259226,-0.000298995,0.000120911,0.000136253,0.1053711113791849,1798.045549,-0.147259
-0.147251225,-0.000298716,0.000120842,0.000136111,0.1052573287435858,1799.6324109249197,-0.147251
-0.147243224,-0.000298463,0.000120729,0.000135991,0.1052980530760702,1801.2093238710315,-0.147243
-0.147235224,-0.000298153,0.000120685,0.00013584,0.1050631940361431,1802.848138108456,-0.147235
-0.147227223,-0.000297865,0.000120624,0.000135702,0.1049059980243823,1804.4344965448704,-0.147227
-0.147219222,-0.000297632,0.00012053,0.000135588,0.1049148081599939,1805.868883488144,-0.147219
-0.147211221,-0.000297357,0.000120491,0.000135454,0.1047084330105349,1807.3324508320045,-0.147211
-0.14720322,-0.000297084,0.000120368,0.000135317,0.1047626958245592,1809.0712580284312,-0.147203
-0.14719522,-0.000296829,0.000120254,0.000135195,0.1048041223963941,1810.682486021724,-0.147195
-0.147187219,-0.000296672,0.000120265,0.000135104,0.1046038286317592,1811.4615955420848,-0.147187
-0.147179218,-0.000296324,0.00012014,0.000134934,0.1045735828520002,1813.5728174713424,-0.147179
-0.147171217,-0.000296146,0.00012008,0.000134842,0.104551629,1814.657055,-0.147171
-0.147163216,-0.000295841,0.000120021,0.000134698,0.1043626754644479,1816.332387210683,-0.147163
-0.147155216,-0.000295603,0.00011994,0.00013458,0.1043271193383152,1817.7773307042469,-0.147155
-0.147147215,-0.000295333,0.000119816,0.000134449,0.1043827709656709,1819.510310457476,-0.147147
-0.147139214,-0.000295054,0.000119783,0.000134311,0.1041540733089496,1821.002553134254,-0.147139
-0.147131213,-0.000294743,0.000119654,0.000134161,0.1041754233715548,1822.9643626470104,-0.147131
-0.147123212,-0.000294572,0.000119584,0.00013407,0.1041937814486477,1824.0657022390385,-0.147123
-0.147115212,-0.000294295,0.000119548,0.000133941,0.103966092,1825.5353982837569,-0.147115
-0.147107211,-0.000293962,0.000119432,0.000133775,0.1039270258541471,1827.5912445295792,-0.147107
-0.14709921,-0.000293725,0.000119325,0.000133661,0.1039691154191279,1829.119376509148,-0.147099
-0.147091209,-0.000293514,0.00011928,0.000133558,0.1038536997937899,1830.321400613764,-0.147091
-0.147083208,-0.000293247,0.00011919,0.000133422,0.1038205474507321,1831.974066743312,-0.147083
-0.147075208,-0.000292912,0.000119139,0.000133264,0.1035633678587752,1833.8013929973245,-0.147075
-0.147067207,-0.000292621,0.000119071,0.000133126,0.1034175379282137,1835.473200259238,-0.147067
-0.147059206,-0.00029242,0.00011894,0.000133024,0.1035866960974561,1836.939941,-0.147059
-0.147051205,-0.000292161,0.00011883,0.000132893,0.1036214346001822,1838.6308183591273,-0.147051
-0.147043204,-0.000291919,0.000118825,0.000132779,0.1033388975226833,1839.8513398376372,-0.147043
-0.147035204,-0.000291635,0.000118722,0.00013264,0.1033123355178221,1841.6290465020645,-0.147035
-0.147027203,-0.000291422,0.000118601,0.000132533,0.1034340335375475,1843.1242248770675,-0.147027
-0.147019202,-0.000291132,0.000118548,0.00013239,0.1032514125017815,1844.7791026149944,-0.147019
-0.147011201,-0.000290854,0.00011845,0.000132255,0.1032173919604426,1846.521141360885,-0.147011
-0.1470032,-0.000290585,0.000118431,0.000132123,0.1029517620738629,1847.9532308441703,-0.147003
-0.1469952,-0.000290309,0.000118285,0.000131987,0.1030710914587191,1849.8613699995528,-0.146995
-0.146987199,-0.000290095,0.000118247,0.000131884,0.1029255042122418,1851.074120372652,-0.146987
-0.146979198,-0.000289822,0.000118097,0.000131749,0.1030655925984104,1852.9909767715412,-0.146979
-0.146971197,-0.000289628,0.000118004,0.000131651,0.1031208608786652,1854.311411308696,-0.146971
-0.146963196,-0.000289303,0.00011796,0.000131495,0.1028595869725479,1856.118393017231,-0.146963
-0.146955196,-0.000289049,0.000117895,0.000131371,0.1027548818628815,1857.649959496509,-0.146955
