,slopeL,slopeH,F,F_sc,F_yield,fluxD,fluxHR,fluxLR,potential_H1,D_H1_flux,L1_D_flux
131,0.1499999999999999,0.1499999999999999,0.6509755051433912,0.6509755051433912,-11.585240589120916,-5.79262029479972,3.697409427053526,2.095210867267668,0.6749996916954057,0.6414278787375705,0.0095476264058207
132,0.1499999999999999,0.1666666666666666,0.7599682794968787,0.7599682794968787,-11.640343116164495,-5.82017155855242,3.8149079804974417,2.005263577114619,0.675,0.750821325796471,0.0091469537004076
133,0.1499999999999999,0.1833333333333333,0.8616681632697762,0.8616681632697762,-11.648122384078905,-5.824061192043114,3.91114379242158,1.912917399614209,0.675,0.8529312603206399,0.0087369029491362
134,0.1499999999999999,0.2,0.9493003143206462,0.9493003143206462,-11.644047342091502,-5.822023671317868,3.990792125759192,1.8312315450144403,0.675,0.9409252071155508,0.0083751072050954
135,0.1666666666666666,-0.1666666666666666,8.984306631021598e-07,8.984306631021598e-07,-0.00023992480528467475,-0.0001199617710678,0.0001098012506552,1.0161783561501991e-05,0.675,6.642016711514949e-11,8.983642429350447e-07
136,0.1666666666666666,-0.15,1.0748604745241582e-06,1.0748604745241582e-06,-0.0010782754126493765,-0.0005391373192491,0.0003230760301953,0.0002160620632049,0.675,2.41566066647266e-10,1.074618908457511e-06
137,0.1666666666666666,-0.1333333333333333,1.662946303991175e-06,1.662946303991175e-06,-0.003832015625960472,-0.0019160074569475,0.0010149613904495,0.0009010467785633,0.675,8.776875321519283e-10,1.662068616459023e-06
138,0.1666666666666666,-0.1166666666666666,3.654171763997178e-06,3.654171763997178e-06,-0.013093486333800697,-0.0065467430507455,0.0033363405515522,0.0032104027315028,0.675,3.205077547087115e-09,3.650966686450091e-06
139,0.1666666666666666,-0.1,1.0485204192981576e-05,1.0485204192981576e-05,-0.04454091135278149,-0.0222704556708901,0.0112167673865037,0.0110536882953875,0.675,1.2035595182126143e-08,1.0473168597799453e-05
140,0.1666666666666666,-0.0833333333333333,3.4163556096228546e-05,3.4163556096228546e-05,-0.15052352414016024,-0.075261762375832,0.0377779353970488,0.0374838263672793,0.675,4.9773900144721694e-08,3.411378219608383e-05
141,0.1666666666666666,-0.0666666666666666,0.0001172316802027,0.0001172316802027,-0.4923072199435081,-0.2461536096784238,0.1234539757064432,0.122699634558641,0.674998643867925,2.596653273747138e-07,0.0001169720148753
142,0.1666666666666666,-0.05,0.0004114723608299,0.0004114723608299,-1.455284573893127,-0.7276422871314772,0.364986724588892,0.3626555621727578,0.675,1.858703497815056e-06,0.0004096136573321
143,0.1666666666666666,-0.0333333333333333,0.001369654651177,0.001369654651177,-3.4168381104966503,-1.7084190554228806,0.8577586806590958,0.8506603744146739,0.675,1.5359573654169112e-05,0.0013542950775229
144,0.1666666666666666,-0.0166666666666666,0.0034945776616148,0.0034945776616148,-5.7200648680224,-2.86003243396335,1.4383072099080645,1.421725224150985,0.675,0.0001038187341982,0.0033907589274166
145,0.1666666666666666,0.0,0.0060784887489038,0.0060784887489038,-7.219308205729614,-3.609654102646011,1.8181738101965017,1.7914802928870976,0.6749995226477397,0.0004877129181582,0.0055907758307456
146,0.1666666666666666,0.0166666666666666,0.0085464774217899,0.0085464774217899,-7.887366238162218,-3.943683119064202,1.9892484777085675,1.9544346413894464,0.675,0.0017564096110348,0.0067900678107551
147,0.1666666666666666,0.0333333333333333,0.0122526793202606,0.0122526793202606,-8.15408876821568,-4.077044384073391,2.061441465880165,2.0156029182621213,0.675,0.0053127749667877,0.0069399043534728
148,0.1666666666666666,0.0499999999999999,0.0193012010576317,0.0193012010576317,-8.289662329913488,-4.144831165115178,2.1061726663157323,2.038658498482573,0.675,0.013060701996871,0.0062404990607606
